1892,'CS',17721,'CL4',285,6,5,18,1,0,0,0,0,0,1,,0,2,0,,,,
1892,'CS',18173,'BSN',282,6,6,23,2,6,0,0,1,2,0,,0,1,0,,,,
1892,'CS',18527,'CL4',285,6,6,24,1,3,0,0,0,0,1,,2,5,0,,,,
1892,'CS',19742,'CL4',285,6,3,11,1,1,0,0,0,0,0,,0,5,0,,,,
1892,'CS',19845,'CL4',285,6,6,23,2,6,1,1,0,2,0,,0,3,0,,,,
1903,'WS',1059,'PIT',428,6,8,34,6,9,0,1,0,1,2,0,2,4,0,0,0,0,0
1903,'WS',1891,'PIT',428,6,8,29,3,6,0,2,0,1,1,0,1,6,0,0,1,0,0
1903,'WS',3193,'PIT',428,6,8,34,3,9,2,1,0,2,1,0,1,5,0,0,0,0,0
1903,'WS',3408,'BOS',416,2,8,36,5,9,1,2,0,1,3,0,1,1,0,0,0,0,1
1903,'WS',3823,'BOS',416,2,8,26,1,6,0,0,0,4,0,0,2,3,0,0,1,0,1
1903,'WS',4596,'BOS',416,2,4,11,1,2,0,0,0,0,0,0,2,2,0,0,1,0,0
1903,'WS',4734,'BOS',416,2,8,34,3,8,0,2,2,5,0,0,2,6,0,1,0,0,0
1903,'WS',5418,'BOS',416,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1903,'WS',5513,'BOS',416,2,8,31,3,9,0,1,0,5,0,0,0,6,0,1,1,0,0
1903,'WS',5922,'BOS',416,2,8,32,6,9,0,3,0,4,0,1,2,2,0,0,0,0,0
1903,'WS',8464,'BOS',416,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,'WS',9368,'PIT',428,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1903,'WS',9880,'BOS',416,2,8,27,5,6,2,1,0,4,0,0,3,2,0,0,3,0,1
1903,'WS',10129,'PIT',428,6,8,33,3,9,0,4,0,7,1,1,1,4,0,0,0,0,1
1903,'WS',10190,'PIT',428,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
